time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,dt,step_dist,v_gps,ax_w,ay_w,az_w,acc_mag,v_imu,fused_speed,delta_alt,fused_vz
9742543,9.217468738555908,-0.1064400859177112,-3.356847643852234,0.0010605462302919,0.00018023319717030002,0.00019673706265165,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,0.0009114914841111558,-0.0024907367313496825,0.0002741300942119551,0.0026664083518947944,0.015444304300707423,0.00031001922038870466,0.0,3.264520466925589e-05
9762543,9.217482089996338,-0.10613795369863505,-3.3572840690612793,-0.01575343543663615,0.00026676860579749996,-0.0008791719737928001,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,0.001329530025439314,-0.0034109094358510117,0.0004324197783471817,0.0036863179641517573,0.015391148220394337,0.00030983956670896726,0.0,3.273944778460365e-05
9782543,9.217560768127441,-0.10497538000345225,-3.356115698814392,-0.033203775063157,0.00026582057034825,-0.001867871498689,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,0.0001779375874612979,-0.004813631623768341,9.356355209533262e-05,0.0048178278645728805,0.015313819723366527,0.00030861251836526124,0.0,3.2924344811192266e-05
9802543,9.21759033203125,-0.10324306041002271,-3.3570085763931274,-0.0504900403320789,0.00035111111355940004,-0.00273099774494765,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,0.0009550461109398237,-0.006979898874999002,0.0004071072282414434,0.00705668744344824,0.015200879715772279,0.0003073193187993099,0.0,3.313984766106035e-05
9822543,9.215974807739258,-0.09353675320744509,-3.3550599813461304,-0.06745646148920055,0.00042826295248225,-0.00380066561046985,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-0.000307396573479009,-0.0025078671468917457,-0.0018726621426203849,0.003144956880507132,0.015109521501970773,0.00030583869384884536,0.0,3.3189112472002696e-05
9842543,9.216674327850342,0.01860972400754685,-3.3519729375839233,-0.0499711632728576,0.0002586545888334,-0.0027483392041176002,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-0.002003093526297029,0.1058039758965413,-0.003269858506403267,0.1058734417776379,0.016115804813916206,0.0003085246959016805,0.0,3.270162531399628e-05
9862543,9.21692943572998,0.032675914466381045,-3.3532347679138184,-0.00183347181882705,0.00019111418805545,2.9121569241392827e-05,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-0.0006757387302150093,0.11974117587850261,-0.0027220422007783185,0.11977401778908824,0.01832749445391366,0.0003202700808357578,0.0,3.154429309801578e-05
9882543,9.215721607208252,0.0271624624729156,-3.3541988134384155,0.04702478833496565,0.0002256555162603,0.0028565733227878002,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,0.0006372512374386891,0.11788354028953377,-0.003521769470753,0.11793785660481912,0.020672145465532876,0.00034170338380442314,0.0,2.9709981381837912e-05
9902543,9.217964172363281,-0.0807293318212032,-3.3555474281311035,0.06656720489263535,-8.728763714316301e-05,0.003922868752852,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,-0.00010019601451001969,0.015211967025351547,3.811595279223923e-05,0.01521234475179825,0.021989170846860452,0.00036885654832877586,0.0,2.747723723583029e-05
9922543,9.216973781585693,-0.1065599657595157,-3.357729315757751,0.04891683533787725,-1.3187243894208223e-05,0.0030618131859227503,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,0.0021252655151630844,-0.006796843083885534,0.00010989545022255243,0.007122212186314281,0.02207536222027476,0.0003967199112019918,0.0,2.540584972156204e-05
9942543,9.216788291931152,-0.10492042824625965,-3.3559043407440186,0.0308261010795831,0.00013425005454333904,0.0019631519680842497,-35.1487961,148.2569567,774.02,0.02,0.0,0.0,0.0006024022601177057,-0.0027179624719924633,-0.0007043622613416289,0.002871643201610638,0.021985184260185017,0.0004201974289870671,0.0,2.3789267591084245e-05
